TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,TeacherName,Age,Gender,Expertise,YearsOfExperience,TeacherRating,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,RatingTier
TT06528,U02947,CR00048,24/7/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,High
TT06529,U02958,CR00027,1/11/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,High
TT06530,U02969,CR00039,19/3/2025,346.71,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,High
TT06531,U02971,CR00019,15/10/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,High
TT06532,U02974,CR00050,24/7/2025,490.9,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,High
TT06533,U02976,CR00054,23/9/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,High
TT06534,U02980,CR00044,4/2/2025,119.04,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,High
TT06535,U02981,CR00030,25/9/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,High
TT06536,U02984,CR00007,11/11/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,High
TT06537,U02989,CR00049,27/4/2025,415.51,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,High
TT06538,U02992,CR00042,17/1/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,High
TT06539,U02994,CR00036,12/12/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,High
TT06540,U00003,CR00042,24/8/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,High
TT06541,U00004,CR00047,6/1/2025,89.59,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,High
TT06542,U00013,CR00029,24/6/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,High
TT06543,U00015,CR00030,2/2/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,High
TT06544,U00018,CR00040,13/12/2025,327.99,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,High
TT06545,U00028,CR00003,23/10/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,High
TT06546,U00045,CR00037,13/4/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,High
TT06547,U00048,CR00009,17/9/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,High
TT06548,U00055,CR00008,20/5/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,High
TT06549,U00071,CR00031,7/6/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,High
TT06550,U00083,CR00024,28/7/2025,117.68,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,High
TT06551,U00085,CR00005,30/12/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,High
TT06552,U00109,CR00007,10/12/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,High
TT06553,U00117,CR00043,5/12/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,High
TT06554,U00126,CR00019,6/8/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,High
TT06555,U00128,CR00026,20/6/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,High
TT06556,U00134,CR00035,28/1/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,High
TT06557,U00144,CR00044,11/1/2025,119.04,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,High
TT06558,U00147,CR00054,21/12/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,High
TT06559,U00149,CR00050,6/12/2025,490.9,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,High
TT06560,U00152,CR00044,2/11/2025,119.04,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,High
TT06561,U00161,CR00022,30/1/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,High
TT06562,U00166,CR00022,4/2/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,High
TT06563,U00169,CR00048,21/2/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,High
TT06564,U00173,CR00002,3/10/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,High
TT06565,U00177,CR00044,12/6/2025,119.04,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,High
TT06566,U00178,CR00020,6/11/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,High
TT06567,U00191,CR00017,5/6/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,High
TT06568,U00192,CR00036,15/1/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,High
TT06569,U00198,CR00045,13/9/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,High
TT06570,U00208,CR00035,29/11/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,High
TT06571,U00216,CR00003,24/6/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,High
TT06572,U00220,CR00035,28/8/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,High
TT06573,U00238,CR00022,12/1/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,High
TT06574,U00251,CR00009,8/12/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,High
TT06575,U00260,CR00033,10/8/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,High
TT06576,U00272,CR00050,25/10/2025,490.9,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,High
TT06577,U00282,CR00013,14/8/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,High
TT06578,U00292,CR00030,12/2/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,High
TT06579,U00293,CR00039,30/9/2025,346.71,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,High
TT06580,U00298,CR00044,1/3/2025,119.04,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,High
TT06581,U00301,CR00043,25/8/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,High
TT06582,U00303,CR00028,5/8/2025,0.78,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,High
TT06583,U00310,CR00002,23/10/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,High
TT06584,U00315,CR00055,7/7/2025,57.32,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,High
TT06585,U00321,CR00007,7/3/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,High
TT06586,U00322,CR00020,26/1/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,High
TT06587,U00323,CR00038,25/5/2025,342.61,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,High
TT06588,U00328,CR00056,23/3/2025,212.39,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,High
TT06589,U00330,CR00019,17/7/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,High
TT06590,U00334,CR00014,22/2/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,High
TT06591,U00338,CR00058,10/7/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,High
TT06592,U00339,CR00055,10/7/2025,57.32,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,High
TT06593,U00340,CR00054,17/2/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,High
TT06594,U00345,CR00055,21/3/2025,57.32,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,High
TT06595,U00352,CR00020,27/6/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,High
TT06596,U00353,CR00013,10/7/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,High
TT06597,U00356,CR00050,11/4/2025,490.9,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,High
TT06598,U00357,CR00012,12/9/2025,487.92,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,High
TT06599,U00365,CR00060,30/12/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,High
TT06600,U00379,CR00016,23/10/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,High
TT06601,U00383,CR00003,8/6/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,High
TT06602,U00399,CR00039,24/11/2025,346.71,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,High
TT06603,U00404,CR00010,29/12/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,High
TT06604,U00406,CR00013,10/1/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,High
TT06605,U00407,CR00028,21/2/2025,0.78,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,High
TT06606,U00411,CR00032,13/2/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,High
TT06607,U00415,CR00051,3/3/2025,37.89,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,High
TT06608,U00423,CR00038,22/2/2025,342.61,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,High
TT06609,U00424,CR00017,4/8/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,High
TT06610,U00427,CR00002,12/4/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,High
TT06611,U00438,CR00016,21/2/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,High
TT06612,U00444,CR00019,22/6/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,High
TT06613,U00449,CR00030,28/11/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,High
TT06614,U00450,CR00013,27/10/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,High
TT06615,U00494,CR00031,11/6/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,High
TT06616,U00543,CR00029,7/4/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,High
TT06617,U00548,CR00023,11/8/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,High
TT06618,U00556,CR00053,1/1/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,High
TT06619,U00559,CR00025,24/7/2025,299.57,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,High
TT06620,U00562,CR00042,21/6/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,High
TT06621,U00569,CR00036,24/7/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,High
TT06622,U00570,CR00050,23/5/2025,490.9,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,High
TT06623,U00572,CR00005,15/9/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,High
TT06624,U00573,CR00023,12/5/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,High
TT06625,U00574,CR00002,9/3/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,High
TT06626,U00576,CR00013,10/2/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,High
TT06627,U00584,CR00030,26/12/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,High
TT06628,U00592,CR00019,12/4/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,High
TT06629,U00595,CR00024,15/7/2025,117.68,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,High
TT06630,U00604,CR00027,25/11/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,High
TT06631,U00619,CR00024,7/1/2025,117.68,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,High
TT06632,U00633,CR00030,28/5/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,High
TT06633,U00636,CR00036,28/6/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,High
TT06634,U00639,CR00043,30/9/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,High
TT06635,U00666,CR00024,29/10/2025,117.68,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,High
TT06636,U00687,CR00046,30/3/2025,248.1,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,High
TT06637,U00701,CR00038,21/12/2025,342.61,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,High
TT06638,U00704,CR00006,16/9/2025,276.37,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,High
TT06639,U00709,CR00060,30/12/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,High
TT06640,U00724,CR00001,26/4/2025,472.28,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,High
TT06641,U00752,CR00018,17/5/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,High
TT06642,U00760,CR00001,9/8/2025,472.28,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,High
TT06643,U00765,CR00026,23/5/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,High
TT06644,U00767,CR00039,27/4/2025,346.71,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,High
TT06645,U00772,CR00020,19/2/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,High
TT06646,U00775,CR00046,5/10/2025,248.1,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,High
TT06647,U00786,CR00044,21/7/2025,119.04,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,High
TT06648,U00787,CR00005,7/4/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,High
TT06649,U00819,CR00032,7/8/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,High
